season,nfl_id,name,position,ngs_position,position_group,team_id,games_played,games_started,game_snaps,team_snaps,pass_rush_snaps,pass_rush_rate,get_off_time,qb_pressures,qb_pressure_rate,time_to_pressure,sacks,sack_rate,time_to_sack,qb_defeats,turn_pressures,qualified_defender
2023,56006,Jaquelin Roy,NT,DT,DL,3000,12,1,92,758,40,0.9302,1.17154,2,0.05,3.1,0,,0,0,0,False
2023,42331,Efe Obada,DE,ED,DL,5110,5,0,91,332,54,0.931,0.91472,8,0.1482,2.55,0,,0,5,0,False
2023,55991,Isaiah McGuire,DE,ED,DL,1050,4,1,91,247,56,0.9655,0.85689,7,0.125,3.31429,1,0.0179,8.008,3,2,False
2023,54750,Keir Thomas,OLB,ED,LB,2510,8,0,89,508,44,0.7458,0.84651,3,0.0682,4.4,0,,0,0,1,False
2023,55016,Kingsley Jonathan,DE,ED,DL,0610,11,0,89,693,64,0.9846,0.87686,7,0.1094,2.88571,0,,0,1,1,False
2023,44937,Jalen Reeves-Maybin,OLB,LB,LB,1540,10,0,87,621,21,0.2727,0.901,3,0.1429,1.86667,1,0.0476,4.393,3,0,False
2023,56068,Amari Burney,OLB,LB,LB,2520,4,1,86,269,4,0.087,0,3,0.75,2.26667,0,,0,2,0,False
2023,56573,Otis Reese,ILB,LB,LB,2100,3,3,86,186,2,0.0465,0,0,,0,0,,0,0,0,False
2023,52848,Myles Adams,DE,DT,DL,4600,9,0,85,622,61,1,0.99407,6,0.0984,3.21667,1,0.0164,4.217,1,0,False
2023,54432,Jeremiah Pharms,DE,DT,DL,3200,12,0,84,769,39,1,1.04236,5,0.1282,2.6,0,,0,2,0,False
2023,53521,Monty Rice,ILB,LB,LB,2100,6,0,82,398,6,0.1538,0,0,,0,0,,0,0,0,False
2023,56174,Jalen Harris,DE,ED,DL,5110,5,0,82,336,37,0.9737,0.95883,2,0.0541,2.3,0,,0,1,0,False
2023,48364,Del'Shawn Phillips,OLB,LB,LB,0325,9,1,81,578,2,0.0526,1.222,0,,0,0,,0,0,0,False
2023,54510,David Ojabo,OLB,ED,LB,0325,3,1,80,213,50,0.8333,0.75341,3,0.06,2.56667,1,0.02,3.304,1,1,False
2023,54960,Christopher Hinton,DT,DT,DL,4400,3,0,80,189,34,1,1.26272,1,0.0294,2.9,0,,0,0,0,False
2023,46171,Jalyn Holmes,DE,DT,DL,3430,5,0,78,283,34,1,1.01362,2,0.0588,3.8,1,0.0294,4.412,0,0,False
2023,55905,Isaiah Foskey,DE,ED,DL,3300,9,0,78,544,46,1,0.77117,3,0.0652,3.3,0.5,0.0109,4.787,0,0,False
2023,56265,Cam Jones,ILB,LB,LB,2310,2,1,78,145,8,0.1482,1.25833,2,0.25,2.35,0,,0,1,0,True
2023,53563,Janarius Robinson,DE,ED,DL,2520,6,2,75,378,41,0.9318,0.82212,4,0.0976,3.8,1,0.0244,3.67,2,0,False
2023,53910,Sam Kamara,OLB,ED,LB,1050,2,0,74,129,46,0.9583,0.91538,2,0.0435,2.8,0,,0,0,0,True
2023,56501,Eku Leota,OLB,ED,LB,0750,7,0,74,426,30,0.7692,0.90258,3,0.1,2.26667,0,,0,2,0,False
2023,52563,Trevis Gipson,OLB,ED,LB,2100,7,0,73,433,37,0.9487,0.90419,6,0.1622,2.56667,1,0.027,3.036,3,1,False
2023,54689,Cameron Goode,OLB,ED,LB,2700,10,0,73,622,39,0.7959,0.80014,4,0.1026,2.525,0,,0,1,0,False
2023,56054,Ochaun Mathis,OLB,ED,LB,2510,6,0,72,409,52,0.963,0.85294,6,0.1154,3.1,0,,0,2,0,False
2023,46091,Rashaan Evans,ILB,LB,LB,1200,6,1,68,376,6,0.2,0.8835,0,,0,0,,0,0,0,False
2023,55079,J.J. Russell,ILB,LB,LB,4900,1,1,68,69,15,0.4412,0.996,4,0.2667,2.675,1,0.0667,4.271,0,0,True
2023,52448,Ross Blacklock,DT,DT,DL,2100,4,0,66,263,41,1,0.97908,3,0.0732,3.1,0,,0,0,0,False
2023,56114,Moro Ojomo,DT,DT,DL,3700,8,0,66,519,37,1,0.93297,2,0.0541,3.2,0,,0,0,0,False
2023,56521,Andre Carter,OLB,ED,LB,3000,8,0,66,528,47,0.8868,0.89373,4,0.0851,2.55,0,,0,2,0,False
2023,42368,Shaq Thompson,ILB,LB,LB,0750,2,2,64,122,3,0.1,0,1,0.3333,1.8,0,,0,1,0,True
2023,56026,Nick Hampton,OLB,ED,LB,2510,7,0,64,416,28,0.7568,0.968,2,0.0714,3.5,0,,0,0,0,False
2023,35449,Tyson Alualu,NT,DT,DL,1540,2,1,63,132,34,1,1.13658,1,0.0294,2.9,0,,0,0,0,False
2023,45002,Tanzel Smart,DT,DT,DL,3430,4,0,60,258,21,1,1.046,0,,0,0,,0,0,0,False
2023,48089,Malik Reed,OLB,ED,LB,2520,4,2,59,251,13,0.4194,0.97091,0,,0,0,,0,0,0,False
2023,52947,Cam Gill,OLB,ED,LB,4900,9,0,59,572,31,0.7949,0.91946,3,0.0968,2.76667,1,0.0323,5.606,2,0,False
2023,56585,Andrew Farmer,OLB,ED,LB,4400,7,0,59,455,27,0.9,0.84078,0,,0,0,,0,0,0,False
2023,46387,Kendal Vickers,DT,DT,DL,0610,2,0,58,137,27,1,1.04892,2,0.0741,2.3,0,,0,2,0,False
2023,55173,Timmy Horne,DT,DT,DL,3410,4,0,57,262,29,1,1.16268,1,0.0345,4.2,0,,0,0,0,False
2023,56081,Dee Winters,ILB,LB,LB,4500,9,0,57,537,1,0.0238,1.149,0,,0,0,,0,0,0,False
2023,43405,Hassan Ridgeway,DT,DT,DL,2120,3,1,56,182,27,1,0.8502,1,0.037,1.7,0,,0,1,0,False
2023,48588,Jordan Kunaszyk,MLB,LB,LB,1050,3,0,54,185,5,0.1724,0.8275,0,,0,0,,0,0,0,False
2023,48654,Kyle Phillips,DE,ED,DL,3300,5,0,54,325,27,1,0.89712,2,0.0741,3.7,0,,0,0,0,False
2023,53603,Earnest Brown,DE,DT,DL,2510,7,0,54,427,30,1,1.05681,1,0.0333,3.1,0,,0,0,0,False
2023,55132,Nephi Sewell,MLB,LB,LB,3300,5,0,54,303,6,0.25,0.778,0,,0,0,,0,0,0,False
2023,55950,Daiyan Henley,ILB,LB,LB,4400,6,0,51,398,3,0.0909,0.946,0,,0,0,,0,0,0,False
2023,46504,Daniel Ekuale,DT,DT,DL,3200,3,0,50,183,36,1,1.08397,0,,0,0,,0,0,0,False
2023,54685,Kalia Davis,DT,DT,DL,4500,3,0,50,196,29,0.9667,1.06758,2,0.069,2.75,1,0.0345,5.795,1,0,False
2023,43092,T.Y. McGill,DT,DT,DL,4500,2,0,48,135,24,1,0.93274,3,0.125,1.96667,0,,0,2,0,False
2023,47878,Oshane Ximines,OLB,ED,LB,3410,3,0,48,200,20,0.6452,0.76331,2,0.1,3.65,0,,0,1,0,False
2023,53599,Garret Wallow,OLB,LB,LB,2100,3,0,48,186,3,0.1035,1.642,0,,0,0,,0,0,0,False
2023,41235,Anthony Barr,OLB,ED,LB,3000,4,0,47,249,20,0.5405,0.82974,2,0.1,2.45,0,,0,1,0,False
2023,46674,Ezekiel Turner,ILB,LB,LB,3800,2,1,47,128,1,0.0526,0,0,,0,0,,0,0,0,False
2023,52805,Joe Gaziano,DE,ED,DL,0200,2,0,47,129,18,1,1.09759,1,0.0556,4,0,,0,0,0,False
2023,55148,Chandler Wooten,ILB,LB,LB,0750,2,0,47,104,3,0.15,0,0,,0,0,,0,0,0,False
2023,56244,Ben VanSumeren,ILB,LB,LB,3700,2,1,47,131,0,,0,0,,0,0,,0,0,0,False
2023,55951,Trenton Simpson,ILB,LB,LB,0325,5,0,46,312,6,0.4286,1.08667,1,0.1667,1.7,1,0.1667,3.256,1,0,False
2023,56001,Yasir Abdullah,OLB,ED,LB,2250,5,0,44,300,25,0.8929,0.83324,3,0.12,3.53333,0,,0,0,0,False
2023,56343,Cory Durden,DT,DT,DL,2510,4,0,44,260,23,1,1.1083,0,,0,0,,0,0,0,False
2023,56670,Markees Watts,OLB,ED,LB,4900,6,0,44,384,25,0.6757,0.93632,8,0.32,3.2625,1,0.04,6.539,1,1,False
2023,41595,Mike Pennel,NT,DT,DL,2310,3,0,43,174,22,0.9565,1.15071,0,,0,0,,0,0,0,False
2023,44886,Chris Wormley,DE,DT,DL,0750,5,0,43,278,13,1,1.1795,0,,0,0,,0,0,0,False
2023,52812,T.J. Smith,DT,DT,DL,3000,3,0,43,196,19,1,1.09108,1,0.0526,3.8,0,,0,0,0,False
2023,46438,Tyler Lancaster,NT,DT,DL,1400,3,0,42,204,23,1,1.12761,0,,0,0,,0,0,0,False
2023,55043,Jake Hansen,OLB,LB,LB,2120,7,0,42,435,5,0.2381,0.828,1,0.2,2.5,0,,0,0,0,False
2023,55212,Jake Hummel,ILB,LB,LB,2510,5,0,42,317,2,0.0556,0.892,0,,0,0,,0,0,0,False
2023,38545,Bruce Irvin,OLB,ED,LB,1540,3,0,41,191,33,0.8684,0.81555,5,0.1515,3.36,1,0.0303,4.037,2,0,False
2023,45063,Pat O'Connor,DE,DT,DL,4900,8,0,41,518,18,1,0.86412,1,0.0556,5.2,0,,0,0,0,False
2023,44955,Carlos Watkins,DE,DT,DL,3800,2,1,40,132,22,1,1.0425,2,0.0909,2.6,1,0.0454,3.904,1,0,False
2023,52830,Eric Banks,DT,DT,DL,3800,2,0,40,120,20,1,1.08844,1,0.05,6.9,0,,0,0,0,False
2023,54591,Neil Farrell,DT,DT,DL,2310,3,0,39,199,21,1,1.0774,1,0.0476,3.4,0,,0,0,0,False
2023,56514,P.J. Mustipher,DT,DT,DL,3300,4,0,39,238,17,1,1.04827,1,0.0588,2.3,0,,0,1,0,False
2023,46645,Bruce Hector,DT,DT,DL,3430,2,0,37,116,13,1,1.19825,0,,0,0,,0,0,0,False
2023,56038,Robert Beal,DE,ED,DL,4500,3,0,37,177,26,1,0.81667,3,0.1154,3.16667,1,0.0385,4.715,1,0,False
2023,53663,Patrick Johnson,OLB,ED,LB,3700,3,0,36,197,18,0.9,0.828,2,0.1111,2.3,0,,0,1,0,False
2023,47900,Austin Bryant,DE,ED,DL,4500,2,0,35,110,22,1,0.80795,2,0.0909,2.45,0,,0,1,0,False
2023,54531,Brian Asamoah,ILB,LB,LB,3000,5,0,35,349,3,0.2727,0,1,0.3333,2.9,0,,0,0,0,False
2023,47812,L.J. Collier,DE,DT,DL,3800,1,1,34,65,23,1,0.84919,2,0.087,2.6,0,,0,0,0,True
2023,56456,Isaiah Land,DE,ED,DL,2200,6,0,31,391,19,1,0.82563,3,0.1579,3.5,1,0.0526,5.981,1,2,False
2023,42433,Carl Davis,NT,DT,DL,1200,3,0,30,196,6,1,1.32767,0,,0,0,,0,0,0,False
2023,54744,Elijah Garcia,DE,DT,DL,1400,3,0,30,187,14,1,1.00755,2,0.1429,2.6,1,0.0714,4.572,1,0,False
2023,56083,Travis Bell,DT,DT,DL,0200,2,0,30,130,8,1,1.05617,0,,0,0,,0,0,0,False
2023,56461,Tyrus Wheat,DE,ED,DL,1200,6,0,30,363,11,0.55,1.067,0,,0,0,,0,0,0,False
2023,52623,Markus Bailey,ILB,LB,LB,0920,8,0,29,511,1,0.0769,1.055,0,,0,0,,0,0,0,False
2023,53688,Grant Stuard,MLB,LB,LB,2200,4,0,29,283,9,0.5294,1.0885,2,0.2222,3.65,0,,0,0,0,False
2023,54682,James Houston,DE,ED,DL,1540,2,1,29,129,14,0.6667,0.79357,3,0.2143,2.73333,0,,0,2,0,False
2023,55961,Brodric Martin,DT,DT,DL,1540,3,0,28,173,13,1,0.97744,0,,0,0,,0,0,0,False
2023,56031,B.J. Thompson,DE,ED,DL,2310,1,0,28,80,20,1,0.77239,2,0.1,2.25,0,,0,1,0,False
2023,52952,Benning Potoa'e,DE,DT,DL,5110,1,0,27,69,10,1,1.07333,0,,0,0,,0,0,0,False
2023,56013,Noah Sewell,ILB,LB,LB,0810,5,0,27,329,0,,0,0,,0,0,,0,0,0,False
2023,56384,Brandon Pili,NT,DT,DL,2700,4,0,27,262,11,1,0.90218,1,0.0909,3.6,0,,0,0,0,False
2023,43323,Jaylon Smith,MLB,LB,LB,2520,1,0,25,62,0,,0,0,,0,0,,0,0,0,False
2023,53457,Payton Turner,DE,ED,DL,3300,2,0,25,119,13,1,0.88242,4,0.3077,2.825,0,,0,1,1,False
2023,56016,Mike Morris,DE,DT,DL,4600,1,0,25,78,11,1,0.89845,0,,0,0,,0,0,0,False
2023,56401,Mohamoud Diabate,MLB,LB,LB,1050,6,1,25,346,2,0.25,0,0,,0,0,,0,0,0,False
2023,52555,Khalid Kareem,DE,ED,DL,0810,1,0,24,65,19,0.95,0.73826,2,0.1053,2.5,0,,0,1,0,False
2023,56096,Nesta Jade Silvera,DT,DT,DL,2520,2,0,24,125,12,1,1.03408,0,,0,0,,0,0,0,False
2023,54696,Baylon Spector,OLB,LB,LB,0610,4,0,23,224,0,,0,0,,0,0,,0,0,0,False
2023,35454,Jason Pierre-Paul,DE,ED,DL,2700,3,0,22,184,8,1,1.11767,0,,0,0,,0,0,0,False
2023,43797,Cory Littleton,OLB,LB,LB,2120,2,0,22,116,0,,0,0,,0,0,,0,0,0,False
2023,45590,Calvin Munson,ILB,LB,LB,2700,3,0,22,164,1,0.0667,0,0,,0,0,,0,0,0,False
2023,43420,Blake Martinez,ILB,LB,LB,3900,1,1,21,55,0,,0,0,,0,0,,0,0,0,False
2023,53978,Austin Faoliu,DT,DT,DL,4600,2,0,20,140,5,1,1.0884,0,,0,0,,0,0,0,False
2023,56510,Thomas Incoom,OLB,ED,LB,1400,4,0,20,271,8,0.8889,0.996,1,0.125,3,0,,0,0,0,False
2023,54014,Jon Rhattigan,OLB,LB,LB,4600,2,0,19,149,1,0.1429,0,0,,0,0,,0,0,0,False
2023,54623,Tyreke Smith,OLB,ED,LB,3800,3,0,19,164,7,1,0.88783,1,0.1429,2.3,0,,0,1,0,False
2023,46159,Deadrin Senat,DT,DT,DL,4900,2,0,18,137,8,1,1.116,0,,0,0,,0,0,0,False
2023,55032,Tomon Fox,OLB,ED,LB,3410,1,0,18,74,13,0.8667,0.8605,0,,0,0,,0,0,0,False
2023,53999,Jack Heflin,DT,DT,DL,3300,1,0,17,79,7,1,1.15,2,0.2857,3.9,0,,0,0,0,False
2023,43535,Tyler Matakevich,MLB,LB,LB,0610,3,0,16,182,0,,0,0,,0,0,,0,0,0,False
2023,48032,Michael Dogbe,DE,DT,DL,2120,1,0,15,56,8,1,1.05067,0,,0,0,,0,0,0,False
2023,48173,Curtis Bolton,OLB,LB,LB,2520,2,0,15,144,0,,0,0,,0,0,,0,0,0,False
2023,55217,Benton Whitley,OLB,ED,LB,3410,4,0,14,260,7,0.875,0.92386,2,0.2857,3.85,0,,0,1,0,False
2023,37792,Nick Bellore,ILB,LB,LB,4600,5,0,13,369,0,,0,0,,0,0,,0,0,0,False
2023,52503,McTelvin Agim,DT,DT,DL,2200,1,0,13,66,6,1,0.97217,1,0.1667,2.6,0,,0,0,0,False
2023,44174,Sam Eguavoen,ILB,ED,LB,3430,5,0,12,305,0,,0,0,,0,0,,0,0,0,False
2023,56576,Brevin Allen,DE,ED,DL,4400,2,0,12,128,4,0.8,1.1395,0,,0,0,,0,0,0,False
2023,54567,Channing Tindall,ILB,LB,LB,2700,2,0,11,113,0,,0,0,,0,0,,0,0,0,False
2023,54573,Perrion Winfrey,DT,DT,DL,3430,1,0,11,64,3,1,1.15167,0,,0,0,,0,0,0,False
2023,54968,Kana'i Mauga,ILB,LB,LB,2520,1,0,11,69,0,,0,0,,0,0,,0,0,0,False
2023,48770,Marquise Copeland,DT,DT,DL,2510,1,0,10,73,2,1,0.925,0,,0,0,,0,0,0,False
2023,52797,Joe Bachie,ILB,LB,LB,0920,6,0,10,387,3,0.5,1.098,0,,0,0,,0,0,0,False
2023,54640,Matthew Butler,DT,DT,DL,2520,2,0,10,112,7,1,1.1945,0,,0,0,,0,0,0,False
2023,55060,Ty Shelby,DE,ED,DL,4400,1,0,10,59,5,0.8333,0.9655,1,0.2,2.8,0,,0,0,0,False
2023,45414,Eli Ankou,DT,DT,DL,0200,1,0,9,58,5,1,1.2368,0,,0,0,,0,0,0,False
2023,53507,Chazz Surratt,ILB,LB,LB,3430,3,0,9,192,0,,0,0,,0,0,,0,0,0,False
2023,48555,Luke Gifford,OLB,ED,LB,2100,3,1,8,199,1,0.5,1.571,0,,0,0,,0,0,0,False
2023,52548,Shaquille Quarterman,ILB,ED,LB,2250,4,0,8,222,2,0.6667,1.136,0,,0,0,,0,0,0,False
2023,53606,Cameron McGrone,MLB,LB,LB,2200,2,0,7,111,0,,0,0,,0,0,,0,0,0,False
2023,54626,D'Marco Jackson,MLB,LB,LB,3300,1,0,7,60,0,,0,0,,0,0,,0,0,0,False
2023,46147,Malik Jefferson,OLB,LB,LB,1200,1,0,6,67,0,,0,0,,0,0,,0,0,0,False
2023,46618,Taylor Stallworth,DT,DT,DL,2100,1,0,6,70,3,1,1.2975,1,0.3333,4.3,0,,0,0,0,False
2023,47860,Chase Winovich,DE,ED,DL,2700,2,0,5,127,2,1,0.945,0,,0,0,,0,0,0,False
2023,53921,Amen Ogbongbemiga,ILB,LB,LB,4400,2,0,5,126,0,,0,0,,0,0,,0,0,0,False
2023,54684,Chance Campbell,ILB,LB,LB,2100,1,0,5,67,0,,0,0,,0,0,,0,0,0,False
2023,55055,Tyreek Maddox-Williams,LB,LB,LB,3800,1,0,5,67,0,,0,0,,0,0,,0,0,0,False
2023,48458,Anthony Pittman,OLB,ED,LB,1540,1,0,4,62,1,1,1.338,0,,0,0,,0,0,0,False
2023,56571,Caleb Murphy,OLB,ED,LB,2100,2,0,4,112,2,1,0.803,0,,0,0,,0,0,0,False
2023,56644,Drake Thomas,ILB,LB,LB,4600,2,0,4,149,0,,0,0,,0,0,,0,0,0,False
2023,42771,Neville Hewitt,ILB,LB,LB,2120,2,0,3,119,0,,0,0,,0,0,,0,0,0,False
2023,45643,Dylan Cole,ILB,LB,LB,0810,2,0,3,121,0,,0,0,,0,0,,0,0,0,False
2023,47841,Trysten Hill,DT,DT,DL,3200,1,0,3,66,1,1,1.127,0,,0,0,,0,0,0,False
2023,52994,De'Jon Harris,MLB,LB,LB,5110,2,0,3,137,0,,0,0,,0,0,,0,0,0,False
2023,53933,Curtis Robinson,ILB,LB,LB,4500,1,0,3,54,0,,0,0,,0,0,,0,0,0,False
2023,54658,Devin Harper,ILB,LB,LB,0920,2,0,3,132,0,,0,0,,0,0,,0,0,0,False
2023,55191,Jayden Peevy,DT,DT,DL,2100,1,0,3,65,3,1,1.086,0,,0,0,,0,0,0,False
2023,56218,Brenton Cox,OLB,ED,LB,1800,1,0,3,55,1,1,0.809,0,,0,0,,0,0,0,False
2023,52626,Carter Coughlin,MLB,SCB,LB,3410,1,0,2,59,0,,0,0,,0,0,,0,0,0,False
2023,53569,Buddy Johnson,ILB,LB,LB,1200,1,0,2,49,0,,0,0,,0,0,,0,0,0,False
2023,54547,DeAngelo Malone,OLB,ED,LB,0200,2,0,2,131,1,1,0,1,1,4.7,0,,0,0,0,False
2023,46684,Tae Davis,ILB,LB,LB,0200,1,0,1,47,0,,0,0,,0,0,,0,0,0,False
2023,46958,Chris Board,OLB,SCB,LB,3200,2,0,1,134,0,,0,0,,0,0,,0,0,0,False
2023,53544,Jabril Cox,ILB,ED,LB,5110,1,0,1,69,0,,0,0,,0,0,,0,0,0,False
2023,54646,Kyron Johnson,OLB,ED,LB,3900,1,0,1,57,1,1,0.711,0,,0,0,,0,0,0,False
2023,56555,Joshua Pryor,DT,ED,DL,5110,1,0,1,69,1,1,0.817,0,,0,0,,0,0,0,False
2024,46304,Zaire Franklin,OLB,LB,LB,2200,17,17,1112,1111,50,0.0813,1.0155,14,0.28,3.02857,3.5,0.07,5.5015,7,0,True
2024,47881,Quincy Williams,ILB,LB,LB,3430,17,17,1058,1068,91,0.1532,0.90023,15,0.1648,2.29333,2,0.022,3.2365,11,0,True
2024,48027,Kaden Elliss,ILB,LB,LB,0200,17,17,1048,1067,158,0.248,0.84849,34,0.2152,2.41471,5,0.0316,4.4974,19,3,True
2024,38607,Demario Davis,MLB,LB,LB,3300,16,16,1040,1068,72,0.1152,0.94627,10,0.1389,2.98889,2,0.0278,6.7735,4,0,True
2024,47855,Germaine Pratt,OLB,LB,LB,0920,17,17,1035,1088,76,0.1246,0.93774,10,0.1316,3.83333,0,,0,2,0,True
2024,46902,Robert Spillane,OLB,LB,LB,2520,17,17,1033,1053,87,0.1403,1.0392,14,0.1609,2.38571,2,0.023,2.8995,10,0,True
2024,52436,Patrick Queen,ILB,LB,LB,3900,17,17,1032,1034,73,0.115,0.93727,13,0.1781,2.49231,1,0.0137,2.336,11,0,True
2024,38588,Lavonte David,ILB,LB,LB,4900,17,17,1028,1065,141,0.2074,0.866,34,0.2411,2.5,5.5,0.039,4.48367,23,3,True
2024,38577,Bobby Wagner,ILB,LB,LB,5110,17,17,1017,1029,102,0.1796,0.92653,24,0.2353,2.31667,2,0.0196,4.322,15,1,True
2024,46085,Tremaine Edmunds,ILB,LB,LB,0810,17,17,1016,1028,53,0.0953,0.97214,7,0.1321,3.61429,1,0.0189,3.088,3,0,True
2024,48516,T.J. Edwards,ILB,LB,LB,0810,17,17,1015,1028,74,0.1333,1.01125,13,0.1757,3.05385,4,0.0541,6.223,7,0,True
2024,46527,Frankie Luvu,ILB,LB,LB,5110,17,17,1005,1029,214,0.3856,0.8764,30,0.1402,2.56667,8,0.0374,4.18133,16,0,True
2024,47871,Cody Barton,MLB,LB,LB,1400,17,14,996,1093,102,0.155,0.9104,18,0.1765,3.05556,1.5,0.0147,4.162,9,1,True
2024,53575,Jamien Sherwood,ILB,LB,LB,3430,17,16,992,1068,53,0.0973,1.09873,12,0.2264,3.525,2,0.0377,6.933,4,0,True
2024,52435,Jordyn Brooks,ILB,LB,LB,2700,17,17,986,1012,75,0.1227,0.91017,22,0.2933,2.66818,3,0.04,5.56267,12,0,True
2024,46188,Kyzir White,ILB,LB,LB,3800,17,17,978,1045,110,0.1842,0.92303,22,0.2,3.79091,2.5,0.0227,3.87967,8,0,True
2024,47947,E.J. Speed,OLB,LB,LB,2200,15,15,971,986,55,0.1028,0.81317,10,0.1818,3.01,0,,0,4,0,True
2024,46139,Fred Warner,MLB,LB,LB,4500,17,17,959,1029,41,0.0766,1.0034,8,0.1951,4.325,1,0.0244,6.699,2,0,True
2024,55950,Daiyan Henley,ILB,LB,LB,4400,17,17,944,1037,73,0.1246,1.14279,12,0.1644,3.31667,1,0.0137,7.3,2,0,True
2024,46077,Roquan Smith,ILB,LB,LB,0325,16,16,933,1002,86,0.1376,0.98346,10,0.1163,3.77,1.5,0.0174,6.3795,2,0,True
2024,53532,Ernest Jones,ILB,LB,LB,4600,16,15,930,963,86,0.1511,0.90983,13,0.1512,2.26923,0.5,0.0058,2.96,9,1,True
2024,47848,Zach Allen,DE,DT,DL,1400,16,16,911,1019,593,0.985,0.90938,67,0.113,3.12836,8.5,0.0143,5.18091,22,1,True
2024,55882,Jack Campbell,ILB,LB,LB,1540,17,17,907,1016,130,0.2178,0.98405,13,0.1,3.07692,1.5,0.0115,5.011,2,0,True
2024,53487,Nick Bolton,ILB,LB,LB,2310,16,16,892,954,107,0.1864,1.08142,16,0.1495,2.48125,3,0.028,3.85875,11,0,True
2024,52482,Zack Baun,OLB,LB,LB,3700,16,16,891,945,99,0.1758,0.96781,14,0.1414,3.33077,3.5,0.0353,4.625,3,0,True
2024,44842,T.J. Watt,OLB,ED,LB,3900,17,17,887,1034,529,0.9446,0.82772,49,0.0926,3.04694,11.5,0.0217,4.59483,18,4,True
2024,47826,Jahlani Tavai,ILB,LB,LB,3200,17,16,880,1068,91,0.2073,1.05447,13,0.1429,2.59231,1,0.011,3.938,9,0,True
2024,52498,Jonathan Greenard,OLB,ED,LB,3000,17,17,871,1078,514,0.8801,0.79327,69,0.1342,2.83913,12,0.0233,5.20525,28,2,True
2024,42388,Eric Kendricks,ILB,LB,LB,1200,15,15,869,910,64,0.1298,0.94765,11,0.1719,3.21818,3,0.0469,4.76667,5,1,True
2024,47934,Andrew Van Ginkel,OLB,ED,LB,3000,17,17,869,1078,395,0.681,0.84155,50,0.1266,2.8,11.5,0.0291,4.57683,13,0,True
2024,54466,Travon Walker,DE,ED,DL,2250,17,17,853,1125,508,0.9788,0.81544,60,0.1181,3.115,10.5,0.0207,4.40136,16,2,True
2024,47940,Blake Cashman,ILB,LB,LB,3000,14,14,850,907,161,0.2781,0.83595,33,0.205,2.47273,4.5,0.0279,4.3316,17,1,True
2024,46110,Harold Landry,OLB,ED,LB,2100,17,17,837,1008,395,0.8246,0.71854,41,0.1038,3.105,9,0.0228,4.38644,15,1,True
2024,54492,Devin Lloyd,ILB,LB,LB,2250,16,16,834,1057,38,0.0837,1.0108,8,0.2105,2.525,2,0.0526,4.8845,3,0,True
2024,47799,Brian Burns,OLB,ED,LB,3410,17,17,827,1051,435,0.9139,0.84,66,0.1517,2.58485,8.5,0.0195,4.331,32,2,True
2024,53504,Osa Odighizuwa,DT,DT,DL,1200,17,17,816,1046,483,0.9959,0.97969,54,0.1118,3.02222,4.5,0.0093,4.56483,18,2,True
2024,54548,Nakobe Dean,ILB,LB,LB,3700,15,15,815,885,62,0.1221,0.84567,13,0.2097,2.3,3,0.0484,3.929,6,0,True
2024,48482,Tyrel Dodson,MLB,LB,LB,2700,14,12,813,898,65,0.1351,0.99321,13,0.2,2.89231,2,0.0308,4.3915,6,0,True
2024,45274,Adam Butler,DT,DT,DL,2520,17,16,809,1053,484,0.9453,0.98659,33,0.0682,2.72424,5,0.0103,4.85867,11,1,True
2024,52495,Anfernee Jennings,OLB,ED,LB,3200,16,16,799,1008,339,0.8496,1.0091,33,0.0974,2.88485,2.5,0.0074,4.25233,12,0,True
2024,55942,Byron Young,OLB,ED,LB,2510,17,16,799,1057,352,0.7364,0.92478,50,0.1421,3.336,7.5,0.0213,4.82125,9,5,True
2024,56032,Henry To'oTo'o,ILB,LB,LB,2120,15,15,796,931,60,0.1307,0.8229,11,0.1833,3.23636,1.5,0.025,5.872,5,0,True
2024,55873,Jalen Carter,DT,DT,DL,3700,16,15,793,945,506,0.9941,0.99513,45,0.0889,2.67727,4.5,0.0089,4.8496,20,1,True
2024,55954,Kobie Turner,NT,DT,DL,2510,17,16,792,1057,489,1,0.97795,48,0.0982,2.95625,8,0.0164,4.13338,12,0,True
2024,44915,Trey Hendrickson,DE,ED,DL,0920,17,17,789,1088,487,0.9365,0.73294,92,0.1889,2.6033,17.5,0.0359,4.17105,46,2,True
2024,57140,Jared Verse,OLB,ED,LB,2510,17,16,789,1057,453,0.9457,0.82932,76,0.1678,2.80132,4.5,0.0099,4.6582,27,4,True
2024,44813,Myles Garrett,DE,ED,DL,1050,17,17,788,1040,451,0.9555,0.70066,84,0.1862,2.81429,14,0.031,4.01064,40,2,True
2024,55911,Keion White,DE,ED,DL,3200,17,13,788,1068,408,0.9007,0.97605,51,0.125,2.85098,5,0.0123,4.0675,26,1,True
2024,48537,Carl Granderson,DE,ED,DL,3300,17,17,787,1119,487,0.9475,0.90653,58,0.1191,3.32759,5.5,0.0113,4.57343,17,3,True
2024,54495,George Karlaftis,DE,ED,DL,2310,16,11,786,954,511,0.9498,0.8602,49,0.0959,3.01633,8,0.0157,4.578,18,2,True
2024,52844,Christian Rozeboom,ILB,LB,LB,2510,16,11,784,1004,36,0.0829,1.13986,7,0.1944,2.75714,1,0.0278,5.741,2,0,True
2024,47802,Jeffery Simmons,DT,DT,DL,2100,16,16,773,954,421,0.9656,0.92919,42,0.0998,2.74048,5,0.0119,4.6236,17,2,True
