season,player,team,position,games,games_started,sacks,qb_hits,tackles_for_loss,tackles,tackles_solo,fumbles_forced,pass_defended,interceptions,hurries,qb_knockdowns,pressures,tackles_combined,missed_tackles,blitzes,prwr_rank_2024,prwr_wins_2024,prwr_plays_2024,prwr_pct_2024,edge_pct_prwr_2024,rswr_rank_2024,rswr_wins_2024,rswr_plays_2024,rswr_pct_2024
2022,Mike Purcell,DEN,DL,17,4,1.5,,,,,,,,2,3,7,45,2,0,,,,,,,,,
2022,Matt Milano,BUF,OLB,,,1.5,7.0,12.0,72.0,58.0,,11.0,3.0,,,,,,,,,,,,,,,
2022,Anfernee Jennings,NE,OLB,,,1.5,4.0,1.0,15.0,14.0,1.0,2.0,,,,,,,,,,,,,,,,
2022,Benito Jones,DET,DL,17,0,1.5,,,,,,,,0,2,4,16,0,0,,,,,,,,,
2022,Dominique Robinson,CHI,DL,17,7,1.5,2.0,2.0,19.0,16.0,,2.0,,5,2,9,30,4,0,,,,,,,,,
2022,Folorunso Fatukasi,JAX,DL,14,13,1.5,,,,,,,,2,1,5,24,0,0,,,,,,,,,
2022,Jake Martin,NYJ,DE,,,1.5,4.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
2022,Jonathan Greenard,HOU,DL,8,4,1.5,4.0,6.0,9.0,6.0,,1.0,1.0,4,2,8,16,0,1,,,,,,,,,
2022,Mack Wilson,NE,OLB,17,3,1.5,,,,,,,,3,0,6,36,8,15,,,,,,,,,
2022,Harrison Phillips,MIN,DL,17,17,1.5,,,,,,,,5,4,11,59,2,0,,,,,,,,,
2022,Nik Bonitto,DEN,OLB,15,1,1.5,3.0,1.0,5.0,5.0,1.0,,,2,2,6,14,4,18,,,,,,,,,
2022,Adam Gotsis,JAX,DL,15,1,1.5,,,,,,,,2,6,10,19,0,1,,,,,,,,,
2022,Malik Reed,PIT,OLB,,,1.0,4.0,1.0,8.0,6.0,,2.0,,,,,,,,,,,,,,,,
2022,Leo Chenal,KC,OLB,,,1.0,3.0,3.0,16.0,14.0,,,,,,,,,,,,,,,,,,
2022,Charles Harris,DET,DL,6,4,1.0,4.0,2.0,10.0,7.0,1.0,1.0,,1,2,4,14,0,2,,,,,,,,,
2022,Chauncey Golston,DAL,DE,15,0,1.0,2.0,2.0,13.0,8.0,,1.0,,2,1,4,22,1,0,,,,,,,,,
2022,Germaine Pratt,CIN,OLB,,,1.0,1.0,6.0,50.0,40.0,1.0,10.0,2.0,,,,,,,,,,,,,,,
2022,Derrick Brown,CAR,DE,,,1.0,12.0,5.0,30.0,24.0,,7.0,1.0,,,,,,,,,,,,,,,
2022,Tomon Fox,NYG,OLB,16,1,1.0,1.0,3.0,14.0,11.0,,,,4,0,5,24,1,17,,,,,,,,,
2022,David Ojabo,BAL,OLB,2,0,1.0,1.0,,1.0,1.0,1.0,,,0,0,1,1,0,0,,,,,,,,,
2022,Jerry Tillery,LAC,DE,,,1.0,2.0,,5.0,3.0,1.0,,,,,,,,,,,,,,,,,
2022,K'Lavon Chaisson,JAX,OLB,,,1.0,2.0,1.0,6.0,6.0,,,,,,,,,,,,,,,,,,
2022,Robert Quinn,CHI,OLB,,,1.0,3.0,2.0,6.0,6.0,,,,,,,,,,,,,,,,,,
2022,Sione Takitaki,CLE,OLB,,,1.0,1.0,4.0,34.0,31.0,1.0,,,,,,,,,,,,,,,,,
2022,Tyquan Lewis,IND,DE,7,4,1.0,4.0,2.0,8.0,8.0,1.0,2.0,,3,3,7,14,2,0,,,,,,,,,
2022,Abdullah Anderson,ATL,DL,16,8,1,,,,,,,,0,0,1,40,0,0,,,,,,,,,
2022,Akiem Hicks,TB,DL,11,11,1,,,,,,,,0,3,4,22,1,1,,,,,,,,,
2022,Mario Addison,HOU,DL,12,1,1.0,2.0,1.0,6.0,5.0,1.0,1.0,,4,2,7,15,1,0,,,,,,,,,
2022,Terrell Lewis,LA,OLB,11,3,1.0,3.0,2.0,9.0,7.0,,2.0,1.0,0,2,3,13,2,17,,,,,,,,,
2022,Ndamukong Suh,PHI,DE,,,1.0,2.0,,4.0,3.0,,,,,,,,,,,,,,,,,,
2022,Roy Lopez,HOU,DL,17,14,1,,,,,,,,3,2,6,36,2,0,,,,,,,,,
2022,KLavon Chaisson,JAX,OLB,9,0,1,,,,,,,,1,2,4,10,0,3,,,,,,,,,
2022,Carl Davis,NE,DL,16,2,1,,,,,,,,1,0,2,11,2,0,,,,,,,,,
2022,Kurt Hinish,HOU,DL,15,3,1,,,,,,,,1,1,3,23,1,0,,,,,,,,,
2022,Matt Henningsen,DEN,DE,17,0,1.0,1.0,2.0,8.0,7.0,,,,0,0,1,21,0,0,,,,,,,,,
2022,Justin Hollins,LA,OLB,,,1.0,3.0,1.0,14.0,12.0,1.0,,,,,,,,,,,,,,,,,
2022,Demetrius Flannigan-Fowles,SF,OLB,,,1.0,1.0,1.0,6.0,5.0,,,,,,,,,,,,,,,,,,
2022,Brandon Copeland,BAL,OLB,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
2022,Broderick Washington,BAL,DE,,,1.0,4.0,2.0,25.0,22.0,,6.0,,,,,,,,,,,,,,,,
2022,Brent Urban,BAL,DE,16,0,1.0,1.0,2.0,10.0,9.0,,3.0,,0,0,1,21,1,0,,,,,,,,,
2022,Anthony Barr,DAL,OLB,,,1.0,4.0,2.0,35.0,33.0,,1.0,,,,,,,,,,,,,,,,
2022,Isaiah Buggs,DET,DL,17,13,1,,,,,,,,2,8,11,46,2,0,,,,,,,,,
2022,Alim McNeill,DET,DL,17,17,1,,,,,,,,6,4,11,41,2,4,,,,,,,,,
2022,Justin Ellis,NYG,DL,17,4,1,,,,,,,,0,0,1,22,0,0,,,,,,,,,
2022,Jake Hansen,HOU,OLB,,,1.0,2.0,2.0,13.0,11.0,1.0,,,,,,,,,,,,,,,,,
2022,Chase Winovich,CLE,DE,8,2,1.0,3.0,1.0,14.0,14.0,,1.0,,3,2,6,20,0,1,,,,,,,,,
2022,Robert Spillane,PIT,OLB,,,1.0,2.0,4.0,50.0,38.0,,4.0,,,,,,,,,,,,,,,,
2022,Casey Toohill,WAS,DE,16,0,1.0,6.0,2.0,11.0,9.0,,,,3,5,9,25,1,4,,,,,,,,,
2022,DeAngelo Malone,ATL,OLB,15,0,1.0,2.0,4.0,16.0,13.0,,,,2,1,4,29,2,1,,,,,,,,,
2022,Al-Quadin Muhammad,CHI,DL,16,9,1.0,3.0,1.0,15.0,11.0,1.0,,,7,2,10,29,2,6,,,,,,,,,
2022,Jake Martin,DEN,DE,,,1.0,1.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,
2022,Dennis Gardeck,ARI,OLB,14,3,1.0,5.0,2.0,14.0,12.0,1.0,1.0,1.0,3,3,7,31,2,17,,,,,,,,,
2022,Ross Blacklock,MIN,DL,11,0,1,,,,,,,,3,0,4,2,2,0,,,,,,,,,
2022,E.J. Speed,IND,OLB,,,1.0,1.0,7.0,32.0,27.0,2.0,2.0,,,,,,,,,,,,,,,,
2022,Genard Avery,TB,OLB,9,0,1.0,5.0,1.0,4.0,2.0,,,,0,4,5,5,0,3,,,,,,,,,
2022,Emmanuel Ogbah,MIA,DE,9,3,1.0,7.0,1.0,7.0,4.0,,,,4,4,9,11,1,3,,,,,,,,,
2022,Jonathan Ledbetter,ARI,DE,14,3,1.0,2.0,2.0,10.0,8.0,,,,0,1,2,22,0,1,,,,,,,,,
2022,Austin Johnson,LAC,DL,8,8,1,,,,,,,,2,2,5,22,3,0,,,,,,,,,
2022,Joe Gaziano,LAC,DL,5,0,1.0,1.0,1.0,6.0,4.0,,,,0,0,1,8,0,0,,,,,,,,,
2022,Isaiah Thomas,CLE,DE,10,0,1.0,2.0,1.0,4.0,4.0,,2.0,,2,1,4,9,3,5,,,,,,,,,
2022,Kerry Hyder,SF,DE,16,1,1.0,4.0,1.0,10.0,9.0,,3.0,,4,3,8,19,0,0,,,,,,,,,
2022,Solomon Thomas,NYJ,DE,17,0,0.5,,,,,,,,4,4,9,26,1,0,,,,,,,,,
2022,Oren Burks,SF,OLB,,,0.5,1.0,1.0,9.0,8.0,,1.0,,,,,,,,,,,,,,,,
2022,Jonah Williams,LA,DE,,,0.5,4.0,,11.0,8.0,,,,,,,,,,,,,,,,,,
2022,Marcus Davenport,NO,DE,15,9,0.5,8.0,2.0,16.0,12.0,,,,6,7,14,29,1,0,,,,,,,,,
2022,Khyiris Tonga,MIN,DL,11,2,0.5,,,,,,,,2,1,4,28,3,0,,,,,,,,,
2022,Sam Okuayinonu,TEN,DE,,,0.5,1.0,,3.0,3.0,,,,,,,,,,,,,,,,,,
2022,Tyson Alualu,PIT,DE,17,2,0.5,,,,,,,,2,1,4,13,1,0,,,,,,,,,
2022,Thomas Booker,HOU,DL,10,1,0.5,,,,,,,,0,0,1,15,1,2,,,,,,,,,
2022,Cory Littleton,CAR,OLB,,,0.5,2.0,1.0,25.0,22.0,,2.0,,,,,,,,,,,,,,,,
2022,Andrew Van Ginkel,MIA,OLB,,,0.5,4.0,3.0,18.0,16.0,,2.0,1.0,,,,,,,,,,,,,,,
2022,Kwon Alexander,NYJ,OLB,,,0.5,2.0,6.0,42.0,36.0,1.0,1.0,,,,,,,,,,,,,,,,
2022,Chris Wormley,PIT,DE,,,0.5,1.0,3.0,13.0,8.0,1.0,,,,,,,,,,,,,,,,,
2022,Dean Lowry,GB,DL,15,12,0.5,5.0,1.0,23.0,17.0,,1.0,,1,4,6,43,1,2,,,,,,,,,
2022,Mike Pennel,CHI,DL,17,2,0,,,,,,,,2,2,4,26,1,0,,,,,,,,,
2022,Andrew Dowell,NO,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Jerry Tillery,LV,DE,,,,2.0,,8.0,5.0,,,,,,,,,,,,,,,,,,
2022,Darryl Johnson,SEA,OLB,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
2022,Derrek Tuszka,2TM,OLB,15,1,0,,,,,,,,0,0,0,16,0,2,,,,,,,,,
2022,Esezi Otomewo,MIN,DL,5,0,0,,1.0,3.0,3.0,,,,0,0,0,5,0,0,,,,,,,,,
2022,Kingsley Jonathan,BUF,DE,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
2022,Kevin Strong,TEN,DE,16,1,0,,,,,,,,4,0,4,23,1,0,,,,,,,,,
2022,Malik Harrison,BAL,OLB,,,,,1.0,19.0,17.0,,,,,,,,,,,,,,,,,,
2022,Joshua Onujiogu,SEA,DE,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
2022,Devon Kennard,ARI,OLB,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
2022,Takk McKinley,LA,DE,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Ifeadi Odenigbo,TB,DE,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
2022,Devon Kennard,2TM,OLB,7,2,0,,,,,,,,2,1,3,7,0,9,,,,,,,,,
2022,Earnest Brown,LA,DE,5,3,0,,1.0,3.0,3.0,,,,2,0,2,9,1,0,,,,,,,,,
2022,Otito Ogbonnia,LAC,DL,7,1,0,,,,,,,,2,0,2,14,2,0,,,,,,,,,
2022,Taco Charlton,CHI,DL,5,0,0,,,1.0,1.0,,,,0,0,0,3,1,0,,,,,,,,,
2022,Matthew Adams,CHI,OLB,,,,,2.0,14.0,10.0,1.0,,,,,,,,,,,,,,,,,
2022,Akeem Davis-Gaither,CIN,OLB,,,,,2.0,25.0,22.0,,1.0,,,,,,,,,,,,,,,,
2022,Jeremiah Ledbetter,JAX,DL,1,0,0,,,,,,,,0,1,1,0,0,0,,,,,,,,,
2022,Ryan Connelly,MIN,OLB,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
2022,Clay Johnston,CIN,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Wyatt Ray,TEN,DE,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2022,Jeremiah Owusu-Koramoah,CLE,OLB,,,,1.0,7.0,44.0,34.0,2.0,4.0,,,,,,,,,,,,,,,,
2022,Tashawn Bower,LV,DE,6,0,0,,,,,,,,0,0,0,1,0,3,,,,,,,,,
2022,Elerson Smith,NYG,OLB,5,0,0,,,,,,,,0,0,0,3,0,1,,,,,,,,,
2022,Isaiahh Loudermilk,PIT,DE,,,,,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,
2022,Wyatt Ray,DEN,DE,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
2022,Pat OConnor,TB,DL,17,0,0,,,,,,,,0,1,1,6,1,1,,,,,,,,,
2022,Tony Fields,CLE,OLB,,,,,1.0,29.0,24.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
2022,Arik Armstead,SF,DL,9,9,0,4.0,2.0,8.0,8.0,,,,2,4,6,11,0,1,,,,,,,,,
2022,Tarell Basham,TEN,DE,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2022,Daniel Wise,WAS,DE,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Jalyn Holmes,CHI,DE,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2022,Ladarius Hamilton,GB,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Kemoko Turay,SF,DL,3,0,0,,,1.0,1.0,,,,0,0,0,1,0,2,,,,,,,,,
2022,Derrek Tuszka,LAC,OLB,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,
2022,Shaka Toney,WAS,DE,16,0,0,,1.0,3.0,3.0,,,,0,0,0,8,0,1,,,,,,,,,
2022,Corey Peters,JAX,DL,12,3,0,,,,,,,,0,1,1,20,0,0,,,,,,,,,
2022,Ben Banogu,IND,DE,16,0,0,,,3.0,3.0,,,,4,0,4,10,1,0,,,,,,,,,
2022,Marcell Harris,NYJ,OLB,,,,,,6.0,4.0,,,,,,,,,,,,,,,,,,
2022,Malik Herring,KC,DE,7,0,0,,,1.0,1.0,,,,0,0,0,6,1,0,,,,,,,,,
2022,Anthony Pittman,DET,OLB,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
2022,Victor Dimukeje,ARI,OLB,14,2,0,1.0,,10.0,8.0,,,,3,1,4,17,1,11,,,,,,,,,
2022,Luke Masterson,LV,OLB,,,,1.0,4.0,26.0,18.0,,,,,,,,,,,,,,,,,,
2022,Austin Bryant,DET,DL,9,0,0,3.0,1.0,7.0,5.0,,1.0,,2,3,5,9,0,0,,,,,,,,,
2022,Arron Mosby,CAR,DE,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
2022,LJ Collier,SEA,DE,8,0,0,,,,,,,,0,1,1,7,1,0,,,,,,,,,
2022,William Gholston,TB,DL,17,9,0,5.0,4.0,24.0,21.0,,,,0,5,5,49,1,0,,,,,,,,,
2022,Sam Roberts,NE,DE,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
2022,Quincy Roche,NYG,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2022,DeMarvin Leal,PIT,DE,11,2,0,,1.0,8.0,4.0,,3.0,,0,0,0,14,3,0,,,,,,,,,
2022,Pat O'Connor,TB,DE,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
2022,Isaac Rochell,CLE,DE,,,,2.0,1.0,11.0,11.0,,,,,,,,,,,,,,,,,,
2022,DeMarquis Gates,CHI,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Michael Brockers,DET,DL,6,5,0,1.0,,1.0,1.0,,1.0,,1,1,2,4,0,0,,,,,,,,,
2022,Jabari Zuniga,NO,DE,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
2022,De'Shaan Dixon,JAX,DE,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Kameron Cline,IND,DE,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
2022,Stephen Jones,ARI,DE,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
2022,Angelo Blackson,CHI,DL,15,4,0,,,,,,,,3,1,4,22,2,1,,,,,,,,,
2022,Daniel Hardy,LA,OLB,6,0,0,,,,,,,,0,0,0,4,0,2,,,,,,,,,
2022,Jayon Brown,LV,OLB,,,,1.0,,29.0,22.0,,1.0,,,,,,,,,,,,,,,,
2022,Kyron Johnson,PHI,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Myles Adams,SEA,DE,,,,1.0,1.0,6.0,5.0,,1.0,,,,,,,,,,,,,,,,
2022,Kevin Pierre-Louis,HOU,OLB,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
2022,Jonathan Harris,DEN,DL,8,4,0,1.0,2.0,13.0,11.0,,,,0,1,1,20,1,0,,,,,,,,,
2022,Jeremiah Attaochu,BAL,OLB,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
2022,Ryan Anderson,PIT,OLB,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
2022,Matt Dickerson,ATL,DE,6,0,0,,,,,,,,0,1,1,12,0,0,,,,,,,,,
2022,Tedarrell Slaton,GB,DL,17,2,0,,,,,,,,1,0,1,31,1,1,,,,,,,,,
2022,Keir Thomas,LA,OLB,8,0,0,,2.0,3.0,2.0,,,,0,0,0,4,1,1,,,,,,,,,
2022,Jon Bostic,WAS,OLB,,,,,,11.0,10.0,,,,,,,,,,,,,,,,,,
2022,Michael Dogbe,ARI,DE,13,4,0,,1.0,14.0,12.0,,,,0,0,0,28,2,2,,,,,,,,,
2022,Demone Harris,HOU,DL,3,0,0,1.0,,,,,1.0,,1,0,1,4,1,0,,,,,,,,,
2022,Luke Gifford,DAL,OLB,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,
2022,William Bradley-King,WAS,DE,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
2022,Breiden Fehoko,LAC,DL,9,3,0,,,,,,,,0,0,0,23,0,0,,,,,,,,,
2022,Vinny Curry,NYJ,DE,11,0,0,1.0,2.0,9.0,9.0,,,,2,1,3,15,2,3,,,,,,,,,
2022,Jeremiah Attaochu,2TM,OLB,3,0,0,,,,,,,,1,0,1,2,0,0,,,,,,,,,
2022,James Lynch,MIN,DL,15,2,0,,,,,,,,0,0,0,20,1,0,,,,,,,,,
2022,Jonathan Kongbo,DEN,DE,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
2022,A.J. Klein,BUF,OLB,,,,,1.0,6.0,5.0,,,,,,,,,,,,,,,,,,
2022,A.J. Klein,BAL,OLB,,,,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,
2022,Kingsley Jonathan,CHI,DE,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2022,Del'Shawn Phillips,BAL,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Jalen Reeves-Maybin,HOU,OLB,,,,,,5.0,3.0,,,,,,,,,,,,,,,,,,
2022,Steven Means,BAL,OLB,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
2022,Chase Young,WAS,DE,3,2,0,1.0,,3.0,2.0,,1.0,,0,1,1,5,0,0,,,,,,,,,
2022,Henry Anderson,CAR,DE,11,0,0,1.0,3.0,9.0,7.0,,,,2,1,3,18,1,0,,,,,,,,,
2022,Ta'Quon Graham,ATL,DE,,,,8.0,1.0,15.0,13.0,,,,,,,,,,,,,,,,,,
2022,Derrek Tuszka,TEN,OLB,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2022,Zack Baun,NO,OLB,,,,2.0,1.0,6.0,3.0,,,,,,,,,,,,,,,,,,
2022,Garret Wallow,HOU,OLB,,,,,1.0,4.0,4.0,,1.0,,,,,,,,,,,,,,,,
2022,Devon Kennard,BAL,OLB,,,,,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,
2022,Jesse Luketa,ARI,OLB,7,0,0,,2.0,3.0,2.0,,,,0,0,0,3,1,2,,,,,,,,,
2022,Trey Flowers,MIA,OLB,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
2022,Jeff Gunter,CIN,DE,10,0,0,,,,,,,,0,0,0,1,1,0,,,,,,,,,
2022,Ola Adeniyi,TEN,OLB,3,1,0,,,,,,,,0,0,0,3,0,6,,,,,,,,,
2022,Timmy Horne,ATL,DL,17,5,0,,,,,,,,1,1,2,27,0,0,,,,,,,,,
2022,Olasunkanmi Adeniyi,TEN,OLB,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
2022,Tipa Galeai,GB,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Henry Mondeaux,NYG,DL,11,4,0,,,,,,,,1,0,1,16,1,0,,,,,,,,,
2022,TaQuon Graham,ATL,DL,11,9,0,,,,,,,,1,5,6,34,2,0,,,,,,,,,
2022,Eyioma Uwazurike,DEN,DL,8,0,0,2.0,,11.0,9.0,,1.0,,0,2,2,17,0,0,,,,,,,,,
2022,Robert Quinn,PHI,OLB,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
2022,Quinton Bell,ATL,OLB,4,0,0,,1.0,2.0,1.0,,,,2,0,2,3,0,0,,,,,,,,,
2022,Nick Williams,NYG,DL,8,7,0,,,,,,,,2,2,4,15,0,0,,,,,,,,,
2022,Patrick Johnson,PHI,OLB,,,,3.0,,5.0,4.0,1.0,,,,,,,,,,,,,,,,,
2022,Luiji Vilain,MIN,OLB,3,0,0,,,1.0,1.0,,,,0,0,0,4,0,1,,,,,,,,,
2022,Jonathan Bullard,MIN,DL,12,7,0,1.0,5.0,17.0,11.0,,,,0,1,1,23,0,0,,,,,,,,,
2022,Carlos Watkins,DAL,DE,12,4,0,,2.0,13.0,10.0,1.0,,,0,0,0,26,2,0,,,,,,,,,
2022,Alex Wright,CLE,DE,17,5,0,,2.0,13.0,11.0,,5.0,,0,0,0,28,3,0,,,,,,,,,
2022,Khalid Kareem,IND,DE,4,0,0,3.0,,,,,,,0,3,3,1,0,0,,,,,,,,,
2022,Malcolm Koonce,LV,DE,17,0,0,,,3.0,3.0,,,,2,0,2,9,0,0,,,,,,,,,
2022,Elijah Garcia,DEN,DE,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
2022,Tarell Basham,DAL,DE,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Jamir Jones,PIT,OLB,,,,,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,
2022,A'Shawn Robinson,LA,DE,,,,3.0,2.0,22.0,18.0,,,,,,,,,,,,,,,,,,
2022,Jonathan Garvin,GB,OLB,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,
2022,Benning Potoa'e,WAS,DE,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
2021,T.J. Watt,PIT,OLB,,,22.5,39.0,21.0,48.0,42.0,5.0,7.0,,,,,,,,,,,,,,,,
2021,TJ Watt,PIT,LOLB,15,15,22.5,,,,,,,,15,13,52,64,13,45,,,,,,,,,
2021,Robert Quinn,CHI,OLB,,,18.5,22.0,17.0,38.0,32.0,4.0,,,,,,,,,,,,,,,,,
2021,Myles Garrett,CLE,LDE,17,17,16.0,33.0,17.0,33.0,31.0,1.0,3.0,,17,17,52,51,2,2,,,,,,,,,
2021,Nick Bosa,SF,DE,,,15.5,32.0,21.0,40.0,38.0,4.0,1.0,,,,,,,,,,,,,,,,
2021,Trey Hendrickson,CIN,RDE,16,14,14.0,27.0,12.0,21.0,21.0,3.0,,,16,14,45,34,3,8,,,,,,,,,
2021,Micah Parsons,DAL,DE,,,13.0,30.0,20.0,64.0,59.0,3.0,3.0,,,,,,,,,,,,,,,,
2021,Matthew Judon,NE,LOLB,17,16,12.5,,,,,,,,18,10,42,60,7,59,,,,,,,,,
2021,Cameron Jordan,NO,LDE,16,16,12.5,22.0,13.0,38.0,35.0,2.0,6.0,,10,11,34,59,3,2,,,,,,,,,
2021,Matt Judon,NE,OLB,,,12.5,25.0,14.0,38.0,31.0,,1.0,,,,,,,,,,,,,,,,
2021,Harold Landry,TEN,ROLB,17,17,12.0,22.0,14.0,51.0,44.0,1.0,,,21,9,43,75,4,35,,,,,,,,,
2021,Haason Reddick,CAR,OLB,,,11.0,18.0,12.0,37.0,31.0,2.0,,,,,,,,,,,,,,,,,
2021,Markus Golden,ARI,ROLB,16,5,11.0,19.0,10.0,33.0,29.0,4.0,1.0,,15,9,35,48,13,41,,,,,,,,,
2021,Joey Bosa,LAC,LOLB,16,16,10.5,20.0,5.0,36.0,30.0,7.0,,,21,11,43,51,13,22,,,,,,,,,
2021,Chandler Jones,ARI,LOLB,15,15,10.5,26.0,12.0,31.0,28.0,6.0,4.0,,8,17,36,41,7,58,,,,,,,,,
2021,Cameron Heyward,PIT,RDE,17,17,10,,,,,,,,15,6,32,89,5,0,,,,,,,,,
2021,Yannick Ngakoue,LV,LDE,17,17,10.0,23.0,8.0,17.0,14.0,2.0,3.0,,14,12,36,28,4,0,,,,,,,,,
2021,Shaquil Barrett,TB,ROLB,15,15,10.0,22.0,9.0,37.0,34.0,3.0,4.0,1.0,15,13,39,51,4,66,,,,,,,,,
2021,Leonard Floyd,LA,DE,,,9.5,18.0,7.0,37.0,30.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
2021,Rashan Gary,GB,ROLB,16,16,9.5,28.0,8.0,27.0,23.0,2.0,,,20,16,47,47,0,62,,,,,,,,,
2021,Emmanuel Ogbah,MIA,LDE,17,11,9.0,24.0,9.0,26.0,19.0,1.0,12.0,,15,13,39,41,3,2,,,,,,,,,
2021,Jadeveon Clowney,CLE,RDE,14,14,9.0,19.0,11.0,24.0,20.0,2.0,2.0,,12,10,32,37,7,0,,,,,,,,,
2021,Brian Burns,CAR,RDE,17,16,9.0,18.0,13.0,31.0,27.0,2.0,4.0,,13,8,31,50,8,28,,,,,,,,,
2021,Denico Autry,TEN,LDE,17,11,9.0,18.0,10.0,25.0,24.0,,6.0,,14,8,32,31,6,0,,,,,,,,,
2021,Preston Smith,GB,LOLB,16,16,9.0,17.0,9.0,25.0,22.0,2.0,2.0,,11,8,28,38,9,61,,,,,,,,,
2021,Marcus Davenport,NO,RDE,11,9,9.0,16.0,9.0,23.0,21.0,3.0,,,6,5,21,39,3,1,,,,,,,,,
2021,Carlos Dunlap,SEA,DE,17,2,8.5,14.0,8.0,24.0,19.0,1.0,7.0,,8,4,21,35,1,17,,,,,,,,,
2021,Jeffery Simmons,TEN,RDE,17,17,8.5,,,,,,,,10,6,25,54,8,0,,,,,,,,,
2021,Jaelan Phillips,MIA,OLB,,,8.5,16.0,9.0,23.0,20.0,,1.0,,,,,,,,,,,,,,,,
2021,Maxx Crosby,LV,RDE,17,17,8.0,30.0,13.0,36.0,26.0,,7.0,,13,19,42,56,3,0,,,,,,,,,
2021,Azeez Ojulari,NYG,ROLB,17,13,8.0,13.0,8.0,29.0,28.0,1.0,2.0,,14,4,27,49,5,23,,,,,,,,,
2021,Jonathan Greenard,HOU,RDE,12,12,8.0,12.0,9.0,23.0,21.0,2.0,4.0,,6,5,19,33,2,1,,,,,,,,,
2021,DJ Wonnum,MIN,LDE,17,14,8,,,,,,,,15,7,30,47,3,0,,,,,,,,,
2021,D.J. Wonnum,MIN,OLB,,,8.0,15.0,7.0,29.0,24.0,1.0,4.0,,,,,,,,,,,,,,,,
2021,Josh Allen,JAX,LOLB,16,15,7.5,,,,,,,,9,6,23,71,5,29,,,,,,,,,
2021,Sam Hubbard,CIN,LDE,16,16,7.5,17.0,12.0,33.0,30.0,1.0,3.0,,20,10,39,62,3,9,,,,,,,,,
2021,Charles Harris,DET,ROLB,17,14,7.5,16.0,10.0,34.0,31.0,2.0,,,19,7,34,65,6,31,,,,,,,,,
2021,Josh Hines-Allen,JAX,DE,,,7.5,14.0,12.0,46.0,36.0,1.0,4.0,1.0,,,,,,,,,,,,,,,
